"Kod";"Nazwa";"zameldowania ogółem;ogółem;2008;[osoba]";"zameldowania z miast;ogółem;2008;[osoba]";"zameldowania ze wsi;ogółem;2008;[osoba]";"wymeldowania ogółem;ogółem;2008;[osoba]";"wymeldowania do miast;ogółem;2008;[osoba]";"wymeldowania na wieś;ogółem;2008;[osoba]";"wymeldowania za granicę;ogółem;2008;[osoba]";"saldo migracji;ogółem;2008;[osoba]";"saldo migracji na 1000 ludności;ogółem;2008;[osoba]";
1811000;"Powiat mielecki";1178;501;524;1332;487;649;196;-154;-1,2;
1811011;"Mielec (1)";435;91;236;705;206;368;131;-270;-4,4;
1811022;"Borowa (2)";30;19;10;46;24;21;1;-16;-2,9;
1811032;"Czermin (2)";53;31;18;50;25;15;10;3;0,4;
1811042;"Gawłuszowice (2)";30;12;18;33;24;9;0;-3;-1,1;
1811052;"Mielec (2)";186;127;55;79;56;23;0;107;8,7;
1811062;"Padew Narodowa (2)";31;12;16;64;16;35;13;-33;-6,2;
1811072;"Przecław (2)";112;62;42;103;37;44;22;9;0,8;
1811083;"Radomyśl Wielki (3)";147;58;69;121;53;56;12;26;1,9;
1811084;"Radomyśl Wielki - miasto (4)";49;14;27;43;9;26;8;6;2,0;
1811085;"Radomyśl Wielki - obszar wiejski (5)";98;44;42;78;44;30;4;20;1,9;
1811092;"Tuszów Narodowy (2)";84;49;32;73;30;40;3;11;1,5;
1811102;"Wadowice Górne (2)";70;40;28;58;16;38;4;12;1,6;
1812000;"Powiat niżański";598;288;283;646;293;286;67;-48;-0,7;
1812012;"Harasiuki (2)";30;15;15;42;13;27;2;-12;-1,9;
1812022;"Jarocin (2)";37;11;26;32;14;18;0;5;0,9;
1812032;"Jeżowe (2)";54;11;40;65;13;47;5;-11;-1,1;
1812042;"Krzeszów (2)";27;9;17;28;13;15;0;-1;-0,2;
1812053;"Nisko (3)";284;168;104;288;139;104;45;-4;-0,2;
1812054;"Nisko - miasto (4)";202;126;67;219;95;86;38;-17;-1,1;
1812055;"Nisko - obszar wiejski (5)";82;42;37;69;44;18;7;13;1,9;
1812063;"Rudnik nad Sanem (3)";109;50;52;105;54;41;10;4;0,4;
1812064;"Rudnik nad Sanem - miasto (4)";73;36;33;68;37;23;8;5;0,7;
1812065;"Rudnik nad Sanem - obszar wiejski (5)";36;14;19;37;17;18;2;-1;-0,3;
1812073;"Ulanów (3)";57;24;29;86;47;34;5;-29;-3,4;
1812074;"Ulanów - miasto (4)";10;1;8;17;13;4;0;-7;-4,7;
1812075;"Ulanów - obszar wiejski (5)";47;23;21;69;34;30;5;-22;-3,1;
1813000;"Powiat przemyski";733;456;247;732;392;318;22;1;0,0;
1813012;"Bircza (2)";37;15;19;64;29;35;0;-27;-4,1;
1813022;"Dubiecko (2)";44;22;21;96;50;45;1;-52;-5,6;
1813032;"Fredropol (2)";43;26;17;58;34;24;0;-15;-2,7;
1813042;"Krasiczyn (2)";85;57;27;67;38;25;4;18;3,7;
1813052;"Krzywcza (2)";36;9;25;55;16;35;4;-19;-3,9;
1813062;"Medyka (2)";57;40;17;58;29;29;0;-1;-0,2;
1813072;"Orły (2)";72;31;33;52;26;25;1;20;2,4;
1813082;"Przemyśl (2)";178;125;43;143;90;46;7;35;3,9;
1813092;"Stubno (2)";20;11;8;31;14;16;1;-11;-2,8;
1813102;"Żurawica (2)";161;120;37;108;66;38;4;53;4,3;
1814000;"Powiat przeworski";681;294;377;785;349;409;27;-104;-1,3;
1814011;"Przeworsk (1)";144;40;99;233;102;117;14;-89;-5,7;
1814022;"Adamówka (2)";24;5;19;38;16;21;1;-14;-3,4;
1814032;"Gać (2)";32;12;19;40;9;25;6;-8;-1,7;
1814042;"Jawornik Polski (2)";25;12;12;53;27;26;0;-28;-5,9;
1814053;"Kańczuga (3)";135;70;64;118;46;71;1;17;1,3;
1814054;"Kańczuga - miasto (4)";48;16;32;53;12;41;0;-5;-1,6;
1814055;"Kańczuga - obszar wiejski (5)";87;54;32;65;34;30;1;22;2,3;
1814062;"Przeworsk (2)";137;77;60;106;64;42;0;31;2,1;
1814073;"Sieniawa (3)";58;13;45;56;26;30;0;2;0,3;
1814074;"Sieniawa - miasto (4)";25;8;17;15;8;7;0;10;4,7;
1814075;"Sieniawa - obszar wiejski (5)";33;5;28;41;18;23;0;-8;-1,7;
1814082;"Tryńcza (2)";66;38;27;65;20;40;5;1;0,1;
1814092;"Zarzecze (2)";60;27;32;76;39;37;0;-16;-2,2;
1815000;"Powiat ropczycko-sędziszowski";545;208;283;647;251;299;97;-102;-1,4;
1815012;"Iwierzyce (2)";48;26;19;57;20;22;15;-9;-1,2;
1815022;"Ostrów (2)";60;34;21;47;21;23;3;13;1,9;
1815033;"Ropczyce (3)";212;65;117;272;96;123;53;-60;-2,3;
1815034;"Ropczyce - miasto (4)";135;36;78;172;56;82;34;-37;-2,5;
1815035;"Ropczyce - obszar wiejski (5)";77;29;39;100;40;41;19;-23;-2,1;
1815043;"Sędziszów Małopolski (3)";175;66;95;204;90;91;23;-29;-1,3;
1815044;"Sędziszów Małopolski - miasto (4)";61;25;29;94;50;39;5;-33;-4,7;
1815045;"Sędziszów Małopolski - obszar wiejski (5)";114;41;66;110;40;52;18;4;0,3;
1815052;"Wielopole Skrzyńskie (2)";50;17;31;67;24;40;3;-17;-2,0;
1816000;"Powiat rzeszowski";2372;1333;947;1612;816;734;62;760;4,6;
1816011;"Dynów (1)";51;11;38;51;19;31;1;0;0,0;
1816023;"Błażowa (3)";71;35;28;91;49;38;4;-20;-1,9;
1816024;"Błażowa - miasto (4)";15;4;10;22;12;8;2;-7;-3,3;
1816025;"Błażowa - obszar wiejski (5)";56;31;18;69;37;30;2;-13;-1,5;
1816042;"Chmielnik (2)";85;52;32;45;25;18;2;40;6,2;
1816052;"Dynów (2)";50;29;20;92;42;49;1;-42;-5,8;
1816063;"Głogów Małopolski (3)";336;191;119;188;104;78;6;148;7,9;
1816064;"Głogów Małopolski - miasto (4)";139;75;54;33;16;17;0;106;19,9;
1816065;"Głogów Małopolski - obszar wiejski (5)";197;116;65;155;88;61;6;42;3,1;
1816072;"Hyżne (2)";41;17;22;73;42;30;1;-32;-4,7;
1816082;"Kamień (2)";44;8;36;36;12;24;0;8;1,2;
1816092;"Krasne (2)";156;119;33;106;48;41;17;50;5,1;
1816102;"Lubenia (2)";75;41;32;47;19;27;1;28;4,4;
1816113;"Sokołów Małopolski (3)";143;61;80;107;42;64;1;36;2,2;
1816114;"Sokołów Małopolski - miasto (4)";39;21;16;43;18;25;0;-4;-1,0;
1816115;"Sokołów Małopolski - obszar wiejski (5)";104;40;64;64;24;39;1;40;3,2;
1816122;"Świlcza (2)";178;97;77;147;80;62;5;31;2,2;
1816132;"Trzebownisko (2)";266;180;82;138;79;59;0;128;6,7;
1816143;"Tyczyn (3)";343;221;110;161;87;59;15;182;10,8;
1816144;"Tyczyn - miasto (4)";70;21;44;53;24;24;5;17;5,1;
1816145;"Tyczyn - obszar wiejski (5)";273;200;66;108;63;35;10;165;12,2;
1817000;"Powiat sanocki";749;399;331;879;398;444;37;-130;-1,4;
1817011;"Sanok (1)";223;105;113;431;188;223;20;-208;-5,3;
1817022;"Besko (2)";24;5;17;37;8;26;3;-13;-3,0;
1817032;"Bukowsko (2)";37;12;23;19;13;6;0;18;3,4;
1817042;"Komańcza (2)";42;23;17;69;22;45;2;-27;-5,3;
1817052;"Sanok (2)";170;118;51;111;65;46;0;59;3,5;
1817062;"Tyrawa Wołoska (2)";11;5;6;20;9;11;0;-9;-4,6;
1817073;"Zagórz (3)";165;89;73;146;69;65;12;19;1,5;
1817074;"Zagórz - miasto (4)";86;48;35;71;30;33;8;15;3,0;
1817075;"Zagórz - obszar wiejski (5)";79;41;38;75;39;32;4;4;0,5;
1817082;"Zarszyn (2)";77;42;31;46;24;22;0;31;3,3;
1818000;"Powiat stalowowolski";979;552;363;1485;550;620;315;-506;-4,7;
1818011;"Stalowa Wola (1)";397;154;199;1107;387;463;257;-710;-11,0;
1818022;"Bojanów (2)";65;39;24;58;23;24;11;7;1,0;
1818032;"Pysznica (2)";214;188;19;76;42;23;11;138;14,2;
1818042;"Radomyśl nad Sanem (2)";70;47;20;80;27;38;15;-10;-1,4;
1818052;"Zaklików (2)";64;22;37;62;21;30;11;2;0,2;
1818062;"Zaleszany (2)";169;102;64;102;50;42;10;67;6,3;
1819000;"Powiat strzyżowski";407;162;240;565;274;263;28;-158;-2,6;
1819012;"Czudec (2)";83;40;41;101;54;44;3;-18;-1,6;
1819022;"Frysztak (2)";70;38;32;112;54;55;3;-42;-3,9;
1819032;"Niebylec (2)";58;22;36;84;45;34;5;-26;-2,5;
1819043;"Strzyżów (3)";154;50;103;186;91;85;10;-32;-1,5;
1819044;"Strzyżów - miasto (4)";92;15;77;87;33;48;6;5;0,6;
1819045;"Strzyżów - obszar wiejski (5)";62;35;26;99;58;37;4;-37;-3,1;
1819052;"Wiśniowa (2)";42;12;28;82;30;45;7;-40;-4,8;
1820000;"Powiat tarnobrzeski";339;164;160;497;259;171;67;-158;-2,9;
1820013;"Baranów Sandomierski (3)";77;33;38;69;41;18;10;8;0,7;
1820014;"Baranów Sandomierski - miasto (4)";13;6;6;11;7;3;1;2;1,4;
1820015;"Baranów Sandomierski - obszar wiejski (5)";64;27;32;58;34;15;9;6;0,6;
1820022;"Gorzyce (2)";89;41;44;179;64;94;21;-90;-6,6;
1820032;"Grębów (2)";62;41;21;68;36;17;15;-6;-0,6;
1820043;"Nowa Dęba (3)";111;49;57;181;118;42;21;-70;-3,8;
1820044;"Nowa Dęba - miasto (4)";79;30;44;122;75;29;18;-43;-3,8;
1820045;"Nowa Dęba - obszar wiejski (5)";32;19;13;59;43;13;3;-27;-3,8;
1861000;"Powiat m. Krosno";442;150;276;562;198;327;37;-120;-2,5;
1861011;"Krosno (1)";442;150;276;562;198;327;37;-120;-2,5;
1862000;"Powiat m. Przemyśl";484;161;259;796;271;461;64;-312;-4,7;
1862011;"Przemyśl (1)";484;161;259;796;271;461;64;-312;-4,7;
1863000;"Powiat m. Rzeszów";1696;733;920;1784;613;1099;72;-88;-0,5;
1863011;"Rzeszów (1)";1696;733;920;1784;613;1099;72;-88;-0,5;
1864000;"Powiat m. Tarnobrzeg";352;164;163;561;280;207;74;-209;-4,2;
1864011;"Tarnobrzeg (1)";352;164;163;561;280;207;74;-209;-4,2;
2000000;"PODLASKIE";11428;6180;4838;13126;7286;5172;668;-1698;-1,4;
2001000;"Powiat augustowski";491;247;225;545;318;222;5;-54;-0,9;
2001011;"Augustów (1)";209;79;113;207;104;99;4;2;0,1;
2001022;"Augustów (2)";53;28;25;72;47;25;0;-19;-2,9;
2001032;"Bargłów Kościelny (2)";51;28;23;80;46;34;0;-29;-5,1;
2001043;"Lipsk (3)";62;40;21;90;56;34;0;-28;-5,0;
2001044;"Lipsk - miasto (4)";34;19;14;64;35;29;0;-30;-12,1;
2001045;"Lipsk - obszar wiejski (5)";28;21;7;26;21;5;0;2;0,6;
2001052;"Nowinka (2)";34;22;11;21;10;11;0;13;4,6;
2001062;"Płaska (2)";39;22;17;34;26;8;0;5;2,0;
2001072;"Sztabin (2)";43;28;15;41;29;11;1;2;0,4;
2002000;"Powiat białostocki";2368;1871;458;1539;992;498;49;829;6,0;
2002013;"Choroszcz (3)";323;264;56;182;115;53;14;141;10,6;
2002014;"Choroszcz - miasto (4)";78;45;32;95;48;36;11;-17;-3,1;
2002015;"Choroszcz - obszar wiejski (5)";245;219;24;87;67;17;3;158;20,1;
2002023;"Czarna Białostocka (3)";130;80;38;143;67;55;21;-13;-1,1;
2002024;"Czarna Białostocka - miasto (4)";92;51;30;116;55;40;21;-24;-2,5;
2002025;"Czarna Białostocka - obszar wiejski (5)";38;29;8;27;12;15;0;11;5,1;
2002032;"Dobrzyniewo Duże (2)";160;138;20;72;45;27;0;88;10,8;
2002042;"Gródek (2)";52;34;18;46;25;18;3;6;1,1;
2002052;"Juchnowiec Kościelny (2)";380;326;52;180;130;50;0;200;14,3;
2002063;"Łapy (3)";164;79;78;276;165;111;0;-112;-4,9;
2002064;"Łapy - miasto (4)";92;34;54;226;129;97;0;-134;-8,2;
2002065;"Łapy - obszar wiejski (5)";72;45;24;50;36;14;0;22;3,4;
2002072;"Michałowo (2)";60;32;27;64;50;14;0;-4;-0,6;
2002082;"Poświętne (2)";34;17;17;43;27;13;3;-9;-2,4;
2002093;"Supraśl (3)";329;300;27;158;111;44;3;171;13,0;
2002094;"Supraśl - miasto (4)";59;50;8;48;36;12;0;11;2,4;
2002095;"Supraśl - obszar wiejski (5)";270;250;19;110;75;32;3;160;18,6;
2002103;"Suraż (3)";31;19;12;9;6;3;0;22;10,8;
2002104;"Suraż - miasto (4)";18;13;5;6;3;3;0;12;12,3;
2002105;"Suraż - obszar wiejski (5)";13;6;7;3;3;0;0;10;9,4;
2002112;"Turośń Kościelna (2)";141;120;20;60;43;17;0;81;14,8;
2002123;"Tykocin (3)";44;23;19;42;25;17;0;2;0,3;
2002124;"Tykocin - miasto (4)";15;7;7;10;7;3;0;5;2,6;
2002125;"Tykocin - obszar wiejski (5)";29;16;12;32;18;14;0;-3;-0,7;
2002133;"Wasilków (3)";356;302;48;139;95;42;2;217;16,3;
2002134;"Wasilków - miasto (4)";240;196;39;98;60;36;2;142;15,2;
2002135;"Wasilków - obszar wiejski (5)";116;106;9;41;35;6;0;75;18,8;
2002143;"Zabłudów (3)";149;130;18;99;71;25;3;50;5,9;
2002144;"Zabłudów - miasto (4)";31;26;5;21;15;5;1;10;4,1;
2002145;"Zabłudów - obszar wiejski (5)";118;104;13;78;56;20;2;40;6,6;
2002152;"Zawady (2)";15;7;8;26;17;9;0;-11;-3,7;
2003000;"Powiat bielski";474;243;220;599;358;235;6;-125;-2,1;
2003011;"Bielsk Podlaski (1)";164;55;107;245;129;112;4;-81;-3,1;
2003021;"Brańsk (1)";43;22;20;44;13;31;0;-1;-0,3;
2003032;"Bielsk Podlaski (2)";72;55;15;95;73;22;0;-23;-3,2;
2003042;"Boćki (2)";49;29;20;55;39;15;1;-6;-1,2;
2003052;"Brańsk (2)";37;22;11;59;33;26;0;-22;-3,5;
2003062;"Orla (2)";28;19;9;26;21;4;1;2;0,6;
2003072;"Rudka (2)";25;9;15;26;19;7;0;-1;-0,5;
2003082;"Wyszki (2)";56;32;23;49;31;18;0;7;1,4;
2004000;"Powiat grajewski";425;175;221;699;424;206;69;-274;-5,5;
2004011;"Grajewo (1)";188;50;121;348;180;102;66;-160;-7,2;
2004022;"Grajewo (2)";59;36;21;73;51;22;0;-14;-2,3;
2004032;"Radziłów (2)";40;21;17;50;29;21;0;-10;-2,0;
2004043;"Rajgród (3)";47;28;17;83;60;23;0;-36;-6,5;
2004044;"Rajgród - miasto (4)";30;19;11;12;6;6;0;18;10,4;
2004045;"Rajgród - obszar wiejski (5)";17;9;6;71;54;17;0;-54;-14,3;
2004053;"Szczuczyn (3)";61;26;31;86;61;22;3;-25;-3,7;
2004054;"Szczuczyn - miasto (4)";33;10;20;47;29;15;3;-14;-3,9;
2004055;"Szczuczyn - obszar wiejski (5)";28;16;11;39;32;7;0;-11;-3,5;
2004062;"Wąsosz (2)";30;14;14;59;43;16;0;-29;-7,3;
2005000;"Powiat hajnowski";405;202;202;610;401;188;21;-205;-4,4;
2005011;"Hajnówka (1)";162;68;94;285;173;93;19;-123;-5,7;
2005022;"Białowieża (2)";26;14;11;15;10;5;0;11;4,3;
2005032;"Czeremcha (2)";12;5;7;46;36;10;0;-34;-9,6;
2005042;"Czyże (2)";23;14;9;18;11;6;1;5;2,1;
2005052;"Dubicze Cerkiewne (2)";18;10;8;24;16;8;0;-6;-3,3;
2005062;"Hajnówka (2)";57;40;17;61;43;18;0;-4;-0,9;
2005073;"Kleszczele (3)";50;20;30;58;43;14;1;-8;-2,9;
2005074;"Kleszczele - miasto (4)";26;8;18;35;27;8;0;-9;-6,5;
2005075;"Kleszczele - obszar wiejski (5)";24;12;12;23;16;6;1;1;0,7;
2005082;"Narew (2)";40;22;18;28;22;6;0;12;3,0;
2005092;"Narewka (2)";17;9;8;75;47;28;0;-58;-15,1;
2006000;"Powiat kolneński";327;143;168;480;290;177;13;-153;-3,9;
2006011;"Kolno (1)";65;16;45;157;87;68;2;-92;-8,6;
2006022;"Grabowo (2)";25;15;10;30;21;9;0;-5;-1,4;
2006032;"Kolno (2)";67;47;19;97;57;38;2;-30;-3,5;
2006042;"Mały Płock (2)";40;19;19;44;32;11;1;-4;-0,8;
2006053;"Stawiski (3)";69;28;39;92;60;27;5;-23;-3,5;
2006054;"Stawiski - miasto (4)";28;11;16;38;19;14;5;-10;-4,1;
2006055;"Stawiski - obszar wiejski (5)";41;17;23;54;41;13;0;-13;-3,2;
2006062;"Turośl (2)";61;18;36;60;33;24;3;1;0,2;
2007000;"Powiat łomżyński";516;327;174;577;384;187;6;-61;-1,2;
2007013;"Jedwabne (3)";46;24;22;64;43;21;0;-18;-3,3;
2007014;"Jedwabne - miasto (4)";22;16;6;24;13;11;0;-2;-1,1;
2007015;"Jedwabne - obszar wiejski (5)";24;8;16;40;30;10;0;-16;-4,5;
2007022;"Łomża (2)";148;115;27;148;111;34;3;0;0,0;
2007032;"Miastkowo (2)";24;12;11;42;20;22;0;-18;-4,2;
2007043;"Nowogród (3)";65;36;27;48;26;22;0;17;4,2;
2007044;"Nowogród - miasto (4)";31;15;15;26;12;14;0;5;2,4;
2007045;"Nowogród - obszar wiejski (5)";34;21;12;22;14;8;0;12;6,2;
2007052;"Piątnica (2)";99;74;22;106;82;22;2;-7;-0,7;
2007062;"Przytuły (2)";10;5;4;27;16;11;0;-17;-7,9;
2007072;"Śniadowo (2)";41;16;25;60;37;23;0;-19;-3,4;
2007082;"Wizna (2)";42;22;19;37;20;16;1;5;1,2;
2007092;"Zbójna (2)";41;23;17;45;29;16;0;-4;-0,9;
2008000;"Powiat moniecki";382;203;159;477;296;150;31;-95;-2,2;
2008013;"Goniądz (3)";57;35;16;59;39;13;7;-2;-0,4;
2008014;"Goniądz - miasto (4)";21;11;7;34;19;8;7;-13;-6,6;
2008015;"Goniądz - obszar wiejski (5)";36;24;9;25;20;5;0;11;3,4;
2008022;"Jasionówka (2)";24;16;7;29;18;10;1;-5;-1,7;
2008032;"Jaświły (2)";44;25;17;59;42;14;3;-15;-2,8;
2008043;"Knyszyn (3)";42;28;12;71;36;34;1;-29;-6,0;
2008044;"Knyszyn - miasto (4)";22;14;7;38;15;22;1;-16;-5,8;
2008045;"Knyszyn - obszar wiejski (5)";20;14;5;33;21;12;0;-13;-6,2;
2008052;"Krypno (2)";44;17;25;28;16;8;4;16;3,9;
2008063;"Mońki (3)";136;59;71;183;108;60;15;-47;-3,0;
2008064;"Mońki - miasto (4)";92;29;58;137;74;49;14;-45;-4,3;
2008065;"Mońki - obszar wiejski (5)";44;30;13;46;34;11;1;-2;-0,4;
2008072;"Trzcianne (2)";35;23;11;48;37;11;0;-13;-2,8;
2009000;"Powiat sejneński";211;134;71;268;133;119;16;-57;-2,7;
2009011;"Sejny (1)";55;27;26;118;42;63;13;-63;-10,7;
2009022;"Giby (2)";19;13;6;28;13;15;0;-9;-3,0;
2009032;"Krasnopol (2)";57;37;18;53;34;19;0;4;1,0;
2009042;"Puńsk (2)";16;11;4;38;29;9;0;-22;-5,0;
2009052;"Sejny (2)";64;46;17;31;15;13;3;33;8,1;
2010000;"Powiat siemiatycki";383;191;181;524;300;219;5;-141;-2,9;
2010011;"Siemiatycze (1)";118;39;75;207;102;104;1;-89;-5,9;
2010023;"Drohiczyn (3)";46;23;19;65;37;27;1;-19;-2,8;
2010024;"Drohiczyn - miasto (4)";14;6;6;25;13;12;0;-11;-5,3;
2010025;"Drohiczyn - obszar wiejski (5)";32;17;13;40;24;15;1;-8;-1,7;
2010032;"Dziadkowice (2)";22;12;9;26;11;13;2;-4;-1,3;
2010042;"Grodzisk (2)";38;18;19;48;38;10;0;-10;-2,2;
2010052;"Mielnik (2)";26;17;9;13;10;3;0;13;5,0;
2010062;"Milejczyce (2)";10;5;4;27;13;14;0;-17;-7,9;
2010072;"Nurzec-Stacja (2)";27;19;8;35;17;17;1;-8;-1,8;
2010082;"Perlejewo (2)";18;7;11;33;25;8;0;-15;-4,9;
2010092;"Siemiatycze (2)";78;51;27;70;47;23;0;8;1,3;
2011000;"Powiat sokólski";531;253;261;876;626;213;37;-345;-4,8;
2011013;"Dąbrowa Białostocka (3)";101;40;58;165;115;46;4;-64;-5,1;
2011014;"Dąbrowa Białostocka - miasto (4)";58;15;40;92;59;32;1;-34;-5,6;
2011015;"Dąbrowa Białostocka - obszar wiejski (5)";43;25;18;73;56;14;3;-30;-4,6;
2011022;"Janów (2)";26;13;12;61;43;17;1;-35;-8,0;
2011032;"Korycin (2)";24;5;18;24;15;9;0;0;0,0;
2011042;"Krynki (2)";15;11;4;57;49;8;0;-42;-12,7;
2011052;"Kuźnica (2)";30;14;15;47;36;11;0;-17;-4,0;
2011062;"Nowy Dwór (2)";27;16;10;31;22;9;0;-4;-1,4;
2011072;"Sidra (2)";27;17;9;52;32;19;1;-25;-6,6;
2011083;"Sokółka (3)";210;99;103;315;225;65;25;-105;-4,0;
2011084;"Sokółka - miasto (4)";152;55;91;230;158;48;24;-78;-4,2;
2011085;"Sokółka - obszar wiejski (5)";58;44;12;85;67;17;1;-27;-3,7;
2011093;"Suchowola (3)";45;24;20;83;55;22;6;-38;-5,2;
2011094;"Suchowola - miasto (4)";25;13;11;28;20;6;2;-3;-1,4;
2011095;"Suchowola - obszar wiejski (5)";20;11;9;55;35;16;4;-35;-7,0;
2011102;"Szudziałowo (2)";26;14;12;41;34;7;0;-15;-4,5;
2012000;"Powiat suwalski";479;327;142;538;369;165;4;-59;-1,7;
2012012;"Bakałarzewo (2)";40;27;11;50;34;15;1;-10;-3,3;
2012022;"Filipów (2)";50;39;10;70;54;16;0;-20;-4,4;
2012032;"Jeleniewo (2)";64;45;19;36;28;7;1;28;9,2;
2012042;"Przerośl (2)";16;5;10;44;30;14;0;-28;-9,2;
2012052;"Raczki (2)";61;29;27;79;48;31;0;-18;-3,0;
2012062;"Rutka-Tartak (2)";16;7;9;46;27;18;1;-30;-13,3;
2012072;"Suwałki (2)";157;135;21;119;85;33;1;38;5,9;
2012082;"Szypliszki (2)";41;22;19;50;31;19;0;-9;-2,3;
2012092;"Wiżajny (2)";34;18;16;44;32;12;0;-10;-3,7;
2013000;"Powiat wysokomazowiecki";520;216;288;638;362;259;17;-118;-2,0;
2013011;"Wysokie Mazowieckie (1)";82;22;59;142;75;64;3;-60;-6,5;
2013023;"Ciechanowiec (3)";94;31;57;84;51;30;3;10;1,1;
2013024;"Ciechanowiec - miasto (4)";50;16;31;42;26;13;3;8;1,6;
2013025;"Ciechanowiec - obszar wiejski (5)";44;15;26;42;25;17;0;2;0,5;
2013032;"Czyżew-Osada (2)";73;23;50;51;33;18;0;22;3,3;
2013042;"Klukowo (2)";29;8;19;46;26;20;0;-17;-3,7;
2013052;"Kobylin-Borzymy (2)";22;10;10;34;23;11;0;-12;-3,4;
2013062;"Kulesze Kościelne (2)";26;10;16;36;17;18;1;-10;-3,0;
2013072;"Nowe Piekuty (2)";29;13;13;39;13;24;2;-10;-2,5;
2013082;"Sokoły (2)";51;27;24;68;33;27;8;-17;-2,9;
2013092;"Szepietowo (2)";57;41;15;80;57;23;0;-23;-3,1;
2013102;"Wysokie Mazowieckie (2)";57;31;25;58;34;24;0;-1;-0,2;
2014000;"Powiat zambrowski";377;176;187;582;319;226;37;-205;-4,6;
2014011;"Zambrów (1)";163;38;119;315;125;154;36;-152;-6,7;
2014022;"Kołaki Kościelne (2)";15;4;7;38;27;11;0;-23;-9,6;
2014032;"Rutki (2)";33;15;18;69;44;24;1;-36;-6,0;
2014042;"Szumowo (2)";31;14;16;59;41;18;0;-28;-5,8;
2014052;"Zambrów (2)";135;105;27;101;82;19;0;34;3,9;
2061000;"Powiat m. Białystok";2350;1137;1103;2687;1061;1483;143;-337;-1,1;
2061011;"Białystok (1)";2350;1137;1103;2687;1061;1483;143;-337;-1,1;
2062000;"Powiat m. Łomża";570;177;355;718;338;262;118;-148;-2,3;
2062011;"Łomża (1)";570;177;355;718;338;262;118;-148;-2,3;
2063000;"Powiat m. Suwałki";619;158;423;769;315;363;91;-150;-2,2;
2063011;"Suwałki (1)";619;158;423;769;315;363;91;-150;-2,2;
2200000;"POMORSKIE";30920;19618;10022;29604;14808;12681;2115;1316;0,6;
2201000;"Powiat bytowski";978;483;455;1144;440;608;96;-166;-2,2;
2201012;"Borzytuchom (2)";60;37;23;31;15;16;0;29;10,1;
2201023;"Bytów (3)";367;181;169;416;129;247;40;-49;-2,1;
2201024;"Bytów - miasto (4)";203;60;127;303;62;220;21;-100;-6,0;
2201025;"Bytów - obszar wiejski (5)";164;121;42;113;67;27;19;51;7,2;
2201032;"Czarna Dąbrówka (2)";38;21;15;99;36;59;4;-61;-10,9;
2201042;"Kołczygłowy (2)";50;19;29;51;19;27;5;-1;-0,2;
2201052;"Lipnica (2)";61;18;37;48;17;27;4;13;2,7;
2201063;"Miastko (3)";216;106;103;327;151;150;26;-111;-5,7;
2201064;"Miastko - miasto (4)";104;26;72;196;61;117;18;-92;-8,5;
2201065;"Miastko - obszar wiejski (5)";112;80;31;131;90;33;8;-19;-2,2;
2201072;"Parchowo (2)";40;25;15;41;19;19;3;-1;-0,3;
2201082;"Studzienice (2)";63;32;29;40;21;15;4;23;6,7;
2201092;"Trzebielino (2)";43;23;17;49;27;17;5;-6;-1,6;
2201102;"Tuchomie (2)";40;21;18;42;6;31;5;-2;-0,5;
2202000;"Powiat chojnicki";1097;575;491;1081;490;524;67;16;0,2;
2202011;"Chojnice (1)";388;144;230;473;147;293;33;-85;-2,1;
2202023;"Brusy (3)";136;73;60;146;75;67;4;-10;-0,8;
2202024;"Brusy - miasto (4)";64;23;39;59;25;34;0;5;1,1;
2202025;"Brusy - obszar wiejski (5)";72;50;21;87;50;33;4;-15;-1,7;
2202032;"Chojnice (2)";307;223;75;221;144;53;24;86;5,2;
2202043;"Czersk (3)";254;128;121;210;114;90;6;44;2,1;
2202044;"Czersk - miasto (4)";118;42;75;86;32;51;3;32;3,3;
2202045;"Czersk - obszar wiejski (5)";136;86;46;124;82;39;3;12;1,1;
2202052;"Konarzyny (2)";12;7;5;31;10;21;0;-19;-8,6;
2203000;"Powiat człuchowski";678;362;293;929;512;359;58;-251;-4,4;
2203011;"Człuchów (1)";128;47;73;261;112;130;19;-133;-9,2;
2203023;"Czarne (3)";141;72;66;185;106;72;7;-44;-4,7;
2203024;"Czarne - miasto (4)";92;40;50;108;59;47;2;-16;-2,7;
2203025;"Czarne - obszar wiejski (5)";49;32;16;77;47;25;5;-28;-8,4;
2203032;"Człuchów (2)";151;121;27;137;103;34;0;14;1,3;
2203043;"Debrzno (3)";143;75;63;167;72;69;26;-24;-2,6;
2203044;"Debrzno - miasto (4)";85;37;43;92;39;34;19;-7;-1,3;
2203045;"Debrzno - obszar wiejski (5)";58;38;20;75;33;35;7;-17;-4,2;
2203052;"Koczała (2)";32;18;13;78;53;24;1;-46;-13,3;
2203062;"Przechlewo (2)";55;17;37;56;40;12;4;-1;-0,2;
2203072;"Rzeczenica (2)";28;12;14;45;26;18;1;-17;-4,6;
2204000;"Powiat gdański";2577;1936;613;1275;664;567;44;1302;14,5;
2204011;"Pruszcz Gdański (1)";715;497;210;397;154;227;16;318;12,5;
2204022;"Cedry Wielkie (2)";102;66;36;88;42;46;0;14;2,2;
2204032;"Kolbudy (2)";381;320;59;211;133;73;5;170;13,0;
2204042;"Pruszcz Gdański (2)";843;691;139;239;182;53;4;604;33,1;
